"title","video_url","duration","thumbnail_url","channel_name","channel_url","relative_date","estimated_date"
"The CIA's new tech doesn't make sense","https://www.youtube.com/watch?v=SVTPv4sI_Jc","21:18","https://i.ytimg.com/vi/SVTPv4sI_Jc/hqdefault.jpg","Veritasium","https://www.youtube.com/@veritasium","1mo ago",""
"GERMANY IS OVER","https://www.youtube.com/watch?v=n-gYFcVx-8Y","14:05","https://i.ytimg.com/vi/n-gYFcVx-8Y/hqdefault.jpg","Kurzgesagt – In a Nutshell","https://www.youtube.com/@kurzgesagt","1mo ago",""
"Chainsaws were Invented for Childbirth + 14 Other Surprising Origin Stories | Mental Floss","https://www.youtube.com/watch?v=acJud7jEARE","8:03","https://i.ytimg.com/vi/acJud7jEARE/hqdefault.jpg","Mental Floss","https://www.youtube.com/@MentalFloss","1mo ago",""
"What to do if you live in the path of a volcano - Arianna Soldati","https://www.youtube.com/watch?v=8H--GLt3h8I","5:16","https://i.ytimg.com/vi/8H--GLt3h8I/hqdefault_custom_2.jpg","TED-Ed","https://www.youtube.com/@TEDEd","1mo ago",""
"What I Learned Letting AI Into All Parts of My Life","https://www.youtube.com/watch?v=e8IPrAKtDe0","7:17","https://i.ytimg.com/vi/e8IPrAKtDe0/hqdefault.jpg","Joanna Stern","https://www.youtube.com/@JoannaStern","1mo ago",""
"What's Hidden Under Antarctica?","https://www.youtube.com/watch?v=XfGEMCb6BQU","18:49","https://i.ytimg.com/vi/XfGEMCb6BQU/hqdefault.jpg","Cleo Abram","https://www.youtube.com/@CleoAbram","1mo ago",""
"Mosimann & Natoo parlent d’amour sans filtre | Love Interview","https://www.youtube.com/watch?v=oUHRAEoU2YA","38:05","https://i.ytimg.com/vi/oUHRAEoU2YA/hqdefault.jpg","Konbini and 2 more","","1mo ago",""
"The Truly Absurd Secrets of An Incredible Americano","https://www.youtube.com/watch?v=0HdzJz_evNw","24:51","https://i.ytimg.com/vi/0HdzJz_evNw/hqdefault.jpg","James Hoffmann","https://www.youtube.com/@jameshoffmann","1mo ago",""
"The Film That Attacks You","https://www.youtube.com/watch?v=sj1y9FDJKCM","8:26","https://i.ytimg.com/vi/sj1y9FDJKCM/hqdefault.jpg","Nerdwriter1","https://www.youtube.com/@Nerdwriter1","1mo ago",""
"Why do we use ""they"" as a singular pronoun? - Arika Okrent","https://www.youtube.com/watch?v=65I_1sgTMLE","5:34","https://i.ytimg.com/vi/65I_1sgTMLE/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","1mo ago",""
"Chinese Robots Are Flooding America. I Brought One Home.","https://www.youtube.com/watch?v=ucy9VTLDwPU","11:11","https://i.ytimg.com/vi/ucy9VTLDwPU/hqdefault.jpg","Joanna Stern","https://www.youtube.com/@JoannaStern","1mo ago",""
"13 Jobs You Won't Believe Were Real | Mental Floss","https://www.youtube.com/watch?v=_hp4akqIOYo","9:55","https://i.ytimg.com/vi/_hp4akqIOYo/hqdefault.jpg","Mental Floss","https://www.youtube.com/@MentalFloss","1mo ago",""
"The Crystal That Could Destroy All Medicine","https://www.youtube.com/watch?v=ksn5yrsC3Wg","33:25","https://i.ytimg.com/vi/ksn5yrsC3Wg/hqdefault.jpg","Veritasium","https://www.youtube.com/@veritasium","1mo ago",""
"The fascinating reason you loved peek-a-boo","https://www.youtube.com/watch?v=qKM4JzToM-A","5:29","https://i.ytimg.com/vi/qKM4JzToM-A/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","1mo ago",""
"Walmart’s New Plan to Defeat Amazon","https://www.youtube.com/watch?v=t9PF8V132Y4","19:49","https://i.ytimg.com/vi/t9PF8V132Y4/hqdefault.jpg","PolyMatter","https://www.youtube.com/@PolyMatter","1mo ago",""
"Hegseth's holy war","https://www.youtube.com/watch?v=qW2-xkTZmp8","8:09","https://i.ytimg.com/vi/qW2-xkTZmp8/hqdefault.jpg","Vox","https://www.youtube.com/@Vox","1mo ago",""
"How the Last Queen of Egypt Lost EVERYTHING","https://www.youtube.com/watch?v=WajgNhbbeHM","16:58","https://i.ytimg.com/vi/WajgNhbbeHM/hqdefault.jpg","Nightshift – Kurzgesagt After Dark","https://www.youtube.com/@nightshift_kurzgesagt","1mo ago",""
"Write every day, even if it’s terrible | Think Like A Musician","https://www.youtube.com/watch?v=2x3rJMBVB28","6:01","https://i.ytimg.com/vi/2x3rJMBVB28/hqdefault.jpg","","","1mo ago",""
"Bon Entendeur vs. Dalida - Mourir sur scène","https://www.youtube.com/watch?v=u_p9Y8VaBZw","3:40","https://i.ytimg.com/vi/u_p9Y8VaBZw/hqdefault.jpg","Bon Entendeur and Dalida","","1mo ago",""
"Olivia Rodrigo - drop dead (taken that eurostar to france)","https://www.youtube.com/watch?v=kxqeX_2FUs0","3:56","https://i.ytimg.com/vi/kxqeX_2FUs0/hqdefault.jpg","Olivia Rodrigo","https://www.youtube.com/channel/UCy3zgWom-5AGypGX_FVTKpg","1mo ago",""
"Glass is glass","https://www.youtube.com/watch?v=7YrdI7h2XoY","4:46","https://i.ytimg.com/vi/7YrdI7h2XoY/hqdefault.jpg","Marques Brownlee","https://www.youtube.com/@mkbhd","1mo ago",""
"The Ticketmaster monopoly is over, now what?","https://www.youtube.com/watch?v=PIA6m5_VizY","6:12","https://i.ytimg.com/vi/PIA6m5_VizY/hqdefault.jpg","Vox","https://www.youtube.com/@Vox","1mo ago",""
"Why I Left My Prestigious Job to Make YouTube Videos","https://www.youtube.com/watch?v=Qd2Dyr0m3BI","7:58","https://i.ytimg.com/vi/Qd2Dyr0m3BI/hqdefault.jpg","Joanna Stern","https://www.youtube.com/@JoannaStern","1mo ago",""
"Our Minds Are Weirder than You Think","https://www.youtube.com/watch?v=dl0-TveDDGA","12:22","https://i.ytimg.com/vi/dl0-TveDDGA/hqdefault.jpg","Kurzgesagt – In a Nutshell","https://www.youtube.com/@kurzgesagt","1mo ago",""
"Why was this kung fu masterpiece banned? - Gladys Mac","https://www.youtube.com/watch?v=NEFmWclWiOw","5:07","https://i.ytimg.com/vi/NEFmWclWiOw/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","1mo ago",""
"So This is Peak Smartphone","https://www.youtube.com/watch?v=c347oYQO57A","13:17","https://i.ytimg.com/vi/c347oYQO57A/hqdefault.jpg","Marques Brownlee","https://www.youtube.com/@mkbhd","1mo ago",""
"China is Not a Socialist Utopia.","https://www.youtube.com/watch?v=uQTosk4xLT8","16:52","https://i.ytimg.com/vi/uQTosk4xLT8/hqdefault.jpg","PolyMatter","https://www.youtube.com/@PolyMatter","2mo ago",""
"The credit card crisis","https://www.youtube.com/watch?v=zVDW0RScEHc","9:02","https://i.ytimg.com/vi/zVDW0RScEHc/hqdefault.jpg","Vox","https://www.youtube.com/@Vox","2mo ago",""
"How easy is it to steal $10,000 from a locked phone?","https://www.youtube.com/watch?v=PPJ6NJkmDAo","25:44","https://i.ytimg.com/vi/PPJ6NJkmDAo/hqdefault.jpg","Veritasium","https://www.youtube.com/@veritasium","2mo ago",""
"Do imaginary friends make you smarter?","https://www.youtube.com/watch?v=qLrnn24C3zU","5:15","https://i.ytimg.com/vi/qLrnn24C3zU/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","2mo ago",""
"How Shakespeare Manipulates An Audience","https://www.youtube.com/watch?v=RjkoCg0Yd4w","11:47","https://i.ytimg.com/vi/RjkoCg0Yd4w/hqdefault.jpg","Nerdwriter1","https://www.youtube.com/@Nerdwriter1","2mo ago",""
"Little Tikes Cozy Coupe Review","https://www.youtube.com/watch?v=Gs5r8iGPjSg","5:14","https://i.ytimg.com/vi/Gs5r8iGPjSg/hqdefault.jpg","Auto Focus","https://www.youtube.com/@AutoFocus","2mo ago",""
"The end of birthright citizenship as we know it?","https://www.youtube.com/watch?v=_5FY6h4wg6M","9:22","https://i.ytimg.com/vi/_5FY6h4wg6M/hqdefault.jpg","Vox","https://www.youtube.com/@Vox","2mo ago",""
"The haunting history of the Paris Catacombs - Stephanie H. Smith","https://www.youtube.com/watch?v=ngarNTPMclE","6:09","https://i.ytimg.com/vi/ngarNTPMclE/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","2mo ago",""
"What happens if you drop 0.125 grams of antimatter?","https://www.youtube.com/watch?v=jjp3WC8Unj8","58:54","https://i.ytimg.com/vi/jjp3WC8Unj8/hqdefault_custom_1.jpg","Veritasium","https://www.youtube.com/@veritasium","2mo ago",""
"The Hardest Problem AI Ever Solved, with Google DeepMind CEO","https://www.youtube.com/watch?v=C0gErQtnNFE","1:05:11","https://i.ytimg.com/vi/C0gErQtnNFE/hqdefault.jpg","Cleo Abram","https://www.youtube.com/@CleoAbram","2mo ago",""
"How do snakes swallow animals so much bigger than they are? - Niko Zlotnik","https://www.youtube.com/watch?v=m2BE9GZJJbs","6:47","https://i.ytimg.com/vi/m2BE9GZJJbs/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","2mo ago",""
"Historical Overlaps that Will Make You Question Your Sense of Time | Mental Floss","https://www.youtube.com/watch?v=OTGR79JDYXQ","8:20","https://i.ytimg.com/vi/OTGR79JDYXQ/hqdefault.jpg","Mental Floss","https://www.youtube.com/@MentalFloss","2mo ago",""
"The Best Air Purifier Is A $150 DIY Option","https://www.youtube.com/watch?v=RjN205kkwoY","10:57","https://i.ytimg.com/vi/RjN205kkwoY/hqdefault.jpg","RTINGS R&D","https://www.youtube.com/@RTINGSRD","1y ago",""
"Why some couples are happier living apart","https://www.youtube.com/watch?v=Jt4aEOz7i-I","7:51","https://i.ytimg.com/vi/Jt4aEOz7i-I/hqdefault.jpg","Vox","https://www.youtube.com/@Vox","2mo ago",""
"Why Puerto Rico’s Economy Doesn’t Work","https://www.youtube.com/watch?v=tFjvMTtbGHw","16:54","https://i.ytimg.com/vi/tFjvMTtbGHw/hqdefault.jpg","PolyMatter","https://www.youtube.com/@PolyMatter","2mo ago",""
"3 surprising ways microplastics can enter your body","https://www.youtube.com/watch?v=lQRsqMiBTsI","6:10","https://i.ytimg.com/vi/lQRsqMiBTsI/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","3mo ago",""
"AI bots are now conducting job interviews. I tried it","https://www.youtube.com/watch?v=mtIUQhb2h3A","9:14","https://i.ytimg.com/vi/mtIUQhb2h3A/hqdefault.jpg","The Verge","https://www.youtube.com/@TheVerge","3mo ago",""
"Why Is It Called a Crush? (and 14 other surprising word origins) | Mental Floss","https://www.youtube.com/watch?v=SoTyWtJyZPU","5:30","https://i.ytimg.com/vi/SoTyWtJyZPU/hqdefault.jpg","Mental Floss","https://www.youtube.com/@MentalFloss","3mo ago",""
"How Red Bull Built Its Empire","https://www.youtube.com/watch?v=gokC5fXEM00","16:54","https://i.ytimg.com/vi/gokC5fXEM00/hqdefault.jpg","Wendover Productions","https://www.youtube.com/@Wendoverproductions","3mo ago",""
"We spoke to recruiting companies on hiring in the AI era","https://www.youtube.com/watch?v=FxGg_CIqvsg","8:21","https://i.ytimg.com/vi/FxGg_CIqvsg/hqdefault.jpg","The Verge","https://www.youtube.com/@TheVerge","3mo ago",""
"Teyana Taylor Battles One Hot Sauce After Another While Eating Spicy Wings | Hot Ones","https://www.youtube.com/watch?v=OBDwipBVYUQ","19:55","https://i.ytimg.com/vi/OBDwipBVYUQ/hqdefault.jpg","First We Feast","https://www.youtube.com/@FirstWeFeast","3mo ago",""
"America’s Self-Inflicted Doctor Shortage","https://www.youtube.com/watch?v=vEH4yo7PqzM","18:26","https://i.ytimg.com/vi/vEH4yo7PqzM/hqdefault.jpg","PolyMatter","https://www.youtube.com/@PolyMatter","3mo ago",""
"To fight authoritarianism, America should look to Brazil","https://www.youtube.com/watch?v=mhPHV7aoFHg","11:02","https://i.ytimg.com/vi/mhPHV7aoFHg/hqdefault.jpg","Vox","https://www.youtube.com/@Vox","3mo ago",""
"Daniel Radcliffe Worries About the Aftermath While Eating Spicy Wings | Hot Ones","https://www.youtube.com/watch?v=fyw8CUE3LX4","21:44","https://i.ytimg.com/vi/fyw8CUE3LX4/hqdefault.jpg","First We Feast","https://www.youtube.com/@FirstWeFeast","4mo ago",""
"The biggest myths about Neanderthals - Bruce Hardy","https://www.youtube.com/watch?v=EtiC0DVewa4","7:10","https://i.ytimg.com/vi/EtiC0DVewa4/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","4mo ago",""
"3 things that can cause painful periods - Chen X. Chen","https://www.youtube.com/watch?v=NOaeKRft-gc","5:29","https://i.ytimg.com/vi/NOaeKRft-gc/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","4mo ago",""
"5 Lessons I Wish I Learned Sooner | Lilly Singh York University Convocation Speech","https://www.youtube.com/watch?v=azJ27CmLJhw","12:42","https://i.ytimg.com/vi/azJ27CmLJhw/hqdefault.jpg","Lilly Singh","https://www.youtube.com/@LillySingh","4mo ago",""
"Better Mac Screen Sharing!","https://www.youtube.com/watch?v=5ZXCNGCaYbg","11:48","https://i.ytimg.com/vi/5ZXCNGCaYbg/hqdefault.jpg","9to5Mac","https://www.youtube.com/@9to5Mac","4mo ago",""
"Taiwan is Not Venezuela","https://www.youtube.com/watch?v=EZTWK5fjHnk","21:25","https://i.ytimg.com/vi/EZTWK5fjHnk/hqdefault.jpg","PolyMatter","https://www.youtube.com/@PolyMatter","4mo ago",""
"Can You Turn a Rainbow Back into White Light?","https://www.youtube.com/watch?v=RaQfGqsB30o","11:39","https://i.ytimg.com/vi/RaQfGqsB30o/hqdefault.jpg","Steve Mould","https://www.youtube.com/@SteveMould","4mo ago",""
"The Tiny Donut That Proved We Still Don't Understand Magnetism","https://www.youtube.com/watch?v=XKSjCOKDtpk","35:53","https://i.ytimg.com/vi/XKSjCOKDtpk/hqdefault.jpg","Veritasium","https://www.youtube.com/@veritasium","4mo ago",""
"Mes vidéos explosent au Japon, pourquoi ?","https://www.youtube.com/watch?v=n9FZ2NVfqFc","23:57","https://i.ytimg.com/vi/n9FZ2NVfqFc/hqdefault.jpg","Dr Nozman","https://www.youtube.com/@DrNozman","4mo ago",""
"The Samurai Who Became A Roman Citizen","https://www.youtube.com/watch?v=9TsfaBwDwEI","13:48","https://i.ytimg.com/vi/9TsfaBwDwEI/hqdefault.jpg","Nerdwriter1","https://www.youtube.com/@Nerdwriter1","4mo ago",""
"What Happens If You Keep Slowing Down?","https://www.youtube.com/watch?v=P-4pbFcERnk","30:09","https://i.ytimg.com/vi/P-4pbFcERnk/hqdefault.jpg","Veritasium","https://www.youtube.com/@veritasium","5mo ago",""
"Are America’s Students Falling Behind?","https://www.youtube.com/watch?v=GpflQtqkQZ0","12:45","https://i.ytimg.com/vi/GpflQtqkQZ0/hqdefault.jpg","PolyMatter","https://www.youtube.com/@PolyMatter","4mo ago",""
"The Liquid Hammer Toy You Can't Buy","https://www.youtube.com/watch?v=RWbCC6f_k1c","15:00","https://i.ytimg.com/vi/RWbCC6f_k1c/hqdefault.jpg","Steve Mould","https://www.youtube.com/@SteveMould","4mo ago",""
"The Best Way To Cook Bacon? | Techniquely with Lan Lam","https://www.youtube.com/watch?v=tDBSQKEKrW4","12:46","https://i.ytimg.com/vi/tDBSQKEKrW4/hqdefault.jpg","America's Test Kitchen","https://www.youtube.com/@AmericasTestKitchen","4mo ago",""
"I'm Finally Done With Consoles","https://www.youtube.com/watch?v=oSoK4I55pW0","13:05","https://i.ytimg.com/vi/oSoK4I55pW0/hqdefault.jpg","Wavelengths","https://www.youtube.com/@itswavelengths","5mo ago",""
"Why Your Skin Gets Better on Vacation But Worse at Home","https://www.youtube.com/watch?v=cX1jvpAAw48","5:03","https://i.ytimg.com/vi/cX1jvpAAw48/hqdefault.jpg","Melissa Van Dijk","https://www.youtube.com/@MelissaVanDijkOfficial","5mo ago",""
"Which instrument should you play? | Think Like A Musician","https://www.youtube.com/watch?v=ybftH3XSd0Q","7:36","https://i.ytimg.com/vi/ybftH3XSd0Q/hqdefault.jpg","","","5mo ago",""
"HOT ONES : Artus saccage le plateau","https://www.youtube.com/watch?v=80r2tk-l0BE","34:32","https://i.ytimg.com/vi/80r2tk-l0BE/hqdefault.jpg","Studio Bagel","https://www.youtube.com/@StudioBagel","5mo ago",""
"There Is Something Faster Than Light","https://www.youtube.com/watch?v=NIk_0AW5hFU","44:16","https://i.ytimg.com/vi/NIk_0AW5hFU/hqdefault.jpg","Veritasium","https://www.youtube.com/@veritasium","6mo ago",""
"The European Country Putin Stubbornly Refuses to Invade","https://www.youtube.com/watch?v=HznjX-i3sqQ","15:44","https://i.ytimg.com/vi/HznjX-i3sqQ/hqdefault.jpg","PolyMatter","https://www.youtube.com/@PolyMatter","6mo ago",""
"Lady Gaga Shares 'My Life in 10 Songs,' Talks Bruce Springsteen, Carole King, The Cure, and More","https://www.youtube.com/watch?v=yodoncZ7t5M","20:34","https://i.ytimg.com/vi/yodoncZ7t5M/hqdefault.jpg","Rolling Stone and Lady Gaga","","6mo ago",""
"Winter got you feeling down? Watch this - Kelly Rohan","https://www.youtube.com/watch?v=0RiDPisQAzM","5:03","https://i.ytimg.com/vi/0RiDPisQAzM/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","6mo ago",""
"10 musicians weigh in on what makes for a great performance | Think Like A Musician","https://www.youtube.com/watch?v=zrjhaYc-9pg","6:47","https://i.ytimg.com/vi/zrjhaYc-9pg/hqdefault.jpg","","","6mo ago",""
"Weird Things Happen When Energy Goes Negative","https://www.youtube.com/watch?v=Y-W-w8yNiKU","35:23","https://i.ytimg.com/vi/Y-W-w8yNiKU/hqdefault.jpg","Veritasium","https://www.youtube.com/@veritasium","6mo ago",""
"Scientists still don't know the answer to this infamous question - Charles Wallace & Dan Kwartler","https://www.youtube.com/watch?v=3ezPMAoxSbw","6:12","https://i.ytimg.com/vi/3ezPMAoxSbw/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","6mo ago",""
"SNOW BEAR - A Hand-Drawn Animated Short Film (4K) by Aaron Blaise","https://www.youtube.com/watch?v=xOXolSQcEb4","11:46","https://i.ytimg.com/vi/xOXolSQcEb4/hqdefault.jpg","The Art of Aaron Blaise","https://www.youtube.com/@AaronBlaiseArt","6mo ago",""
"Astronomy Is In Crisis...And It's Incredibly Exciting","https://www.youtube.com/watch?v=zozEm4f_dlw","11:28","https://i.ytimg.com/vi/zozEm4f_dlw/hqdefault.jpg","Kurzgesagt – In a Nutshell","https://www.youtube.com/@kurzgesagt","6mo ago",""
"6 free features of Raycast to level up your Mac","https://www.youtube.com/watch?v=lDmxk9Jucrg","12:07","https://i.ytimg.com/vi/lDmxk9Jucrg/hqdefault.jpg","A Better Computer","https://www.youtube.com/@ABetterComputer","6mo ago",""
"Why Nepal Just Overthrew its Government","https://www.youtube.com/watch?v=E8e2sKgMbJA","15:01","https://i.ytimg.com/vi/E8e2sKgMbJA/hqdefault.jpg","PolyMatter","https://www.youtube.com/@PolyMatter","6mo ago",""
"I tried to fix iOS dictation","https://www.youtube.com/watch?v=Ks1e7FeCM3o","5:29","https://i.ytimg.com/vi/Ks1e7FeCM3o/hqdefault.jpg","A Better Computer","https://www.youtube.com/@ABetterComputer","6mo ago",""
"The Most Overlooked Baking Ingredient? | What's Eating Dan?","https://www.youtube.com/watch?v=LPmxbyGJWgg","8:54","https://i.ytimg.com/vi/LPmxbyGJWgg/hqdefault.jpg","America's Test Kitchen","https://www.youtube.com/@AmericasTestKitchen","6mo ago",""
"The Fat Problem","https://www.youtube.com/watch?v=sOsqXKr4l30","11:36","https://i.ytimg.com/vi/sOsqXKr4l30/hqdefault.jpg","Kurzgesagt – In a Nutshell","https://www.youtube.com/@kurzgesagt","7mo ago",""
"HOT ONES : Camille Chamoux a eu plus chaud que sur la Flamme","https://www.youtube.com/watch?v=R46MtMUjzZ0","33:39","https://i.ytimg.com/vi/R46MtMUjzZ0/hqdefault.jpg","Studio Bagel","https://www.youtube.com/@StudioBagel","7mo ago",""
"How the lead industry lied to the public for decades - Gerald Markowitz and David Rosner","https://www.youtube.com/watch?v=AMKzXZphgyo","5:05","https://i.ytimg.com/vi/AMKzXZphgyo/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","7mo ago",""
"The salmon dilemma","https://www.youtube.com/watch?v=14pAZJMgnZw","7:56","https://i.ytimg.com/vi/14pAZJMgnZw/hqdefault.jpg","Vox","https://www.youtube.com/@Vox","7mo ago",""
"Why Skincare Routines Fail (The Truth About Internal Skin Health).","https://www.youtube.com/watch?v=aGPc279h17A","4:13","https://i.ytimg.com/vi/aGPc279h17A/hqdefault.jpg","Melissa Van Dijk","https://www.youtube.com/@MelissaVanDijkOfficial","7mo ago",""
"How to Make the Perfect Martini | The Cocktail Lab | America's Test Kitchen","https://www.youtube.com/watch?v=Dsq6hhllXxM","8:29","https://i.ytimg.com/vi/Dsq6hhllXxM/hqdefault.jpg","America's Test Kitchen","https://www.youtube.com/@AmericasTestKitchen","7mo ago",""
"How Marlon Brando Changed Acting","https://www.youtube.com/watch?v=-L6OGruW9i4","9:58","https://i.ytimg.com/vi/-L6OGruW9i4/hqdefault.jpg","Nerdwriter1","https://www.youtube.com/@Nerdwriter1","7mo ago",""
"I use Claude Code on the web more than I expected I would","https://www.youtube.com/watch?v=L9UheCSi0ZQ","8:27","https://i.ytimg.com/vi/L9UheCSi0ZQ/hqdefault.jpg","A Better Computer","https://www.youtube.com/@ABetterComputer","7mo ago",""
"Japan's most famous ghost story - Jeffrey Angles","https://www.youtube.com/watch?v=56F0Y33QZnQ","5:40","https://i.ytimg.com/vi/56F0Y33QZnQ/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","7mo ago",""
"The genius logic of the NATO phonetic alphabet","https://www.youtube.com/watch?v=UAT-eOzeY4M","23:28","https://i.ytimg.com/vi/UAT-eOzeY4M/hqdefault.jpg","RobWords","https://www.youtube.com/@RobWords","8mo ago",""
"Do You Really Need a Cleanser?","https://www.youtube.com/watch?v=LoJz_p9dxFc","6:25","https://i.ytimg.com/vi/LoJz_p9dxFc/hqdefault.jpg","Melissa Van Dijk","https://www.youtube.com/@MelissaVanDijkOfficial","8mo ago",""
"Make a Perfect Tarte Tatin Using Our Foolproof Method | America's Test Kitchen","https://www.youtube.com/watch?v=fZFT8bxAxuM","13:25","https://i.ytimg.com/vi/fZFT8bxAxuM/hqdefault.jpg","America's Test Kitchen","https://www.youtube.com/@AmericasTestKitchen","7mo ago",""
"History vs. Russia’s most infamous empress - Carolyn Harris","https://www.youtube.com/watch?v=uJ_d-UD0xPE","6:31","https://i.ytimg.com/vi/uJ_d-UD0xPE/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","7mo ago",""
"The Real Reason We Should Revive Extinct Animals","https://www.youtube.com/watch?v=iX6w1P60m8M","15:50","https://i.ytimg.com/vi/iX6w1P60m8M/hqdefault.jpg","Cleo Abram","https://www.youtube.com/@CleoAbram","8mo ago",""
"The TikTok travel gadgets that are actually useful","https://www.youtube.com/watch?v=Wbyz7LAp0kM","16:39","https://i.ytimg.com/vi/Wbyz7LAp0kM/hqdefault.jpg","The Verge","https://www.youtube.com/@TheVerge","8mo ago",""
"AI Slop Is Destroying The Internet","https://www.youtube.com/watch?v=_zfN9wnPvU0","9:52","https://i.ytimg.com/vi/_zfN9wnPvU0/hqdefault.jpg","Kurzgesagt – In a Nutshell","https://www.youtube.com/@kurzgesagt","8mo ago",""
"Can you really reach anyone in 6 steps?","https://www.youtube.com/watch?v=CYlon2tvywA","33:17","https://i.ytimg.com/vi/CYlon2tvywA/hqdefault.jpg","Veritasium","https://www.youtube.com/@veritasium","8mo ago",""
"We Found a Loophole to Survive the End of the Universe","https://www.youtube.com/watch?v=VMm-U2pHrXE","12:42","https://i.ytimg.com/vi/VMm-U2pHrXE/hqdefault.jpg","Kurzgesagt – In a Nutshell","https://www.youtube.com/@kurzgesagt","8mo ago",""
"Why China Banned Weird Architecture","https://www.youtube.com/watch?v=PoQvXW9QAPg","14:14","https://i.ytimg.com/vi/PoQvXW9QAPg/hqdefault.jpg","PolyMatter","https://www.youtube.com/@PolyMatter","8mo ago",""
"Pregnancy is Insane","https://www.youtube.com/watch?v=Zpq1GbPqhy4","13:16","https://i.ytimg.com/vi/Zpq1GbPqhy4/hqdefault.jpg","Kurzgesagt – In a Nutshell","https://www.youtube.com/@kurzgesagt","8mo ago",""
"Why Skydiving from a Hot Air Balloon can Make IT Fall Out of the Sky!","https://www.youtube.com/watch?v=Q09iCVNFLvw","19:51","https://i.ytimg.com/vi/Q09iCVNFLvw/hqdefault.jpg","Debunked and Cleto Criado del Rey","","8mo ago",""
"The Man Who Fooled The World","https://www.youtube.com/watch?v=onr80iOoEXs","46:09","https://i.ytimg.com/vi/onr80iOoEXs/hqdefault.jpg","Veritasium","https://www.youtube.com/@veritasium","8mo ago",""
"Wait... Smart Glasses are Suddenly Good?","https://www.youtube.com/watch?v=7gtc1DW2Tgo","11:31","https://i.ytimg.com/vi/7gtc1DW2Tgo/hqdefault.jpg","Marques Brownlee","https://www.youtube.com/@mkbhd","9mo ago",""
"Keke Palmer Heats Things Up While Eating Spicy Wings | Hot Ones","https://www.youtube.com/watch?v=gs9SjDzf3Sw","22:09","https://i.ytimg.com/vi/gs9SjDzf3Sw/hqdefault.jpg","First We Feast","https://www.youtube.com/@FirstWeFeast","9mo ago",""
"Can Humanity Stop A Planet-Killing Asteroid?","https://www.youtube.com/watch?v=dKm7T13X7n4","12:44","https://i.ytimg.com/vi/dKm7T13X7n4/hqdefault.jpg","Kurzgesagt – In a Nutshell","https://www.youtube.com/@kurzgesagt","9mo ago",""
"How to improve your singing | Think Like A Musician","https://www.youtube.com/watch?v=QUQyf_irWlw","5:46","https://i.ytimg.com/vi/QUQyf_irWlw/hqdefault.jpg","","","9mo ago",""
"La nouvelle mode dangereuse du Xanax !","https://www.youtube.com/watch?v=uxpk5t5L71A","16:36","https://i.ytimg.com/vi/uxpk5t5L71A/hqdefault.jpg","Dr Nozman","https://www.youtube.com/@DrNozman","9mo ago",""
"15 Phrases You're Saying Wrong","https://www.youtube.com/watch?v=gNI2pqSNBBM","9:33","https://i.ytimg.com/vi/gNI2pqSNBBM/hqdefault.jpg","Mental Floss","https://www.youtube.com/@MentalFloss","9mo ago",""
"Why Do Escalator Steps Have Teeth?","https://www.youtube.com/watch?v=tZ8ehplVFp4","22:18","https://i.ytimg.com/vi/tZ8ehplVFp4/hqdefault.jpg","Veritasium","https://www.youtube.com/@veritasium","9mo ago",""
"Can humans be trusted with control over genetics? - Michael Vazquez and Raye Ploeger","https://www.youtube.com/watch?v=SgtdVWEBXOM","5:12","https://i.ytimg.com/vi/SgtdVWEBXOM/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","9mo ago",""
"How Raphael Became A Master","https://www.youtube.com/watch?v=7izh06YBxHY","12:05","https://i.ytimg.com/vi/7izh06YBxHY/hqdefault.jpg","Nerdwriter1","https://www.youtube.com/@Nerdwriter1","9mo ago",""
"This is the natural disaster to worry about","https://www.youtube.com/watch?v=AFXLZ7FEJc4","41:07","https://i.ytimg.com/vi/AFXLZ7FEJc4/hqdefault.jpg","Veritasium","https://www.youtube.com/@veritasium","9mo ago",""
"Notion Mail is my favorite part of Superhuman *for free*","https://www.youtube.com/watch?v=laxi0atAttQ","7:05","https://i.ytimg.com/vi/laxi0atAttQ/hqdefault.jpg","A Better Computer","https://www.youtube.com/@ABetterComputer","9mo ago",""
"Can saunas make you live longer? - Max G. Levy","https://www.youtube.com/watch?v=7c-OXc6H7us","5:01","https://i.ytimg.com/vi/7c-OXc6H7us/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","9mo ago",""
